"Rule","Severity","File","Line","Message","Value"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","18","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/user-guide/07-openmeteo-weather-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","19","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/user-guide/08-octopus-energy-statements.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/user-guide/08-multiple-plugins-and-parallelism.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/user-guide/09-dry-runs.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","22","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/user-guide/10-logs-audit-and-troubleshooting.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","23","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/user-guide/11-maintenance-and-security.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","24","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/glossary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","25","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/licence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","26","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/third-party-notices.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","27","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/data-source-notices.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\TechnicalUserGuide-document-inventory.md","28","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/acknowledgements.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\ChangeLog.md","3","Generated documents must retain this label as text but remove the .md hyperlink.","../CHANGELOG.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\CODE_OF_CONDUCT.md","3","Generated documents must retain this label as text but remove the .md hyperlink.","../CODE_OF_CONDUCT.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\Contributions.md","4","Generated documents must retain this label as text but remove the .md hyperlink.","../CONTRIBUTING.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\Contributions.md","5","Generated documents must retain this label as text but remove the .md hyperlink.","governance/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0001-plugin-architecture.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0001-plugin-architecture.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0002-apache-commons-cli.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0002-apache-commons-cli.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0003-java-util-logging.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0003-java-util-logging.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0004-parameter-file-layering.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0004-parameter-file-layering.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0005-sql-server-persistence.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0005-sql-server-persistence.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0006-package-info-documentation.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0006-package-info-documentation.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0007-modular-monolith.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0007-modular-monolith.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0008-java-17-records-immutable-models.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0008-java-17-records-immutable-models.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0009-common-staged-etl-pipeline.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0009-common-staged-etl-pipeline.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0010-constructor-injection-no-di-framework.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0010-constructor-injection-no-di-framework.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0011-jdk-http-client-downloads.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0011-jdk-http-client-downloads.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0012-plugin-properties-before-database-configuration.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0012-plugin-properties-before-database-configuration.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0013-plugin-manifest-and-registry.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0013-plugin-manifest-and-registry.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0015-database-abstraction-sql-server-first.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0015-database-abstraction-sql-server-first.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0016-exception-hierarchy-and-boundary-translation.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0016-exception-hierarchy-and-boundary-translation.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0017-documentation-as-code.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0017-documentation-as-code.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0018-minimal-dependencies-standard-java-first.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0018-minimal-dependencies-standard-java-first.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0019-ofgem-reference-plugin.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0019-ofgem-reference-plugin.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0020-internal-scheduling-deferred.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0020-internal-scheduling-deferred.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0021-apache-commons-csv.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0021-apache-commons-csv.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0022-jsoup-html-link-discovery.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0022-jsoup-html-link-discovery.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0023-apache-poi-excel.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0023-apache-poi-excel.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0024-credential-references-not-secrets.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0024-credential-references-not-secrets.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0025-database-plugin-configuration-json.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0025-database-plugin-configuration-json.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0026-openmeteo-reference-plugin.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0026-openmeteo-reference-plugin.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0030-bounded-parallel-plugin-execution.md","3","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0038-bounded-parallel-plugin-execution.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0031-database-concurrency-owned-by-transactions.md","3","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0039-database-concurrency-owned-by-transactions.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0032-openmeteo-relational-storage.md","3","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0040-openmeteo-relational-storage.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0033-contextual-jul-for-concurrent-plugins.md","3","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0041-contextual-jul-for-concurrent-plugins.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0049-shared-validation-and-jdbc-execution.md","79","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/028-shared-validation-and-jdbc-infrastructure.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-0049-shared-validation-and-jdbc-execution.md","81","Generated documents must retain this label as text but remove the .md hyperlink.","../reference/shared-validation-and-jdbc-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","17","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0001-plugin-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","18","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0002-apache-commons-cli.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","19","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0003-java-util-logging.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0004-parameter-file-layering.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0005-sql-server-persistence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","22","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0006-package-info-documentation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","23","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0007-modular-monolith.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","24","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0008-java-17-records-immutable-models.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","25","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0009-common-staged-etl-pipeline.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","26","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0010-constructor-injection-no-di-framework.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","27","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0011-jdk-http-client-downloads.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","28","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0012-plugin-properties-before-database-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","29","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0013-plugin-manifest-and-registry.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","30","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0014-framework-metadata-and-plugin-business-tables.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","31","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0015-database-abstraction-sql-server-first.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","32","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0016-exception-hierarchy-and-boundary-translation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","33","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0017-documentation-as-code.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","34","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0018-minimal-dependencies-standard-java-first.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","35","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0019-ofgem-reference-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","36","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0020-internal-scheduling-deferred.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","37","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0021-apache-commons-csv.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","38","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0021-configuration-resolution-and-validation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","39","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0022-jsoup-html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","40","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0022-cli-control-commands-and-exit-codes.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","41","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0023-apache-poi-excel.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","42","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0023-format-parser-adapters.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","43","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0024-credential-references-not-secrets.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","44","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0024-imap-email-attachment-source.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","45","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0025-database-plugin-configuration-json.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","46","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0025-octopus-email-bill-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","47","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0026-openmeteo-reference-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","48","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0026-transactional-octopus-record-persistence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","49","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0027-idempotent-email-attachment-processing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","50","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0028-openmeteo-historical-weather-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","51","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0029-web-file-discovery-and-tabular-parsing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","52","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0030-managed-database-connection-pool.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","53","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0031-normalised-ofgem-price-cap-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","54","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0032-explicit-jdbc-repositories.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","55","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0033-ordered-idempotent-sql-scripts.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","56","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0034-ingestion-audit-and-source-provenance.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","57","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0035-transactional-period-replacement.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","58","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0036-least-privilege-application-role.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","59","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0037-preserve-source-cell-lineage.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","60","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0038-bounded-parallel-plugin-execution.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","61","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0039-database-concurrency-owned-by-transactions.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","62","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0040-openmeteo-relational-storage.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","63","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0041-contextual-jul-for-concurrent-plugins.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","64","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0042-side-effect-free-dry-run.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","65","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0043-plugin-local-pipeline-packages.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","66","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0044-octopus-energy.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","67","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0045-documentation-delivery-baseline.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","68","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0046-manifest-driven-documentation-engine.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","69","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0047-database-backed-configuration-registration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","70","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0048-persistent-plugin-registry-and-cli-lifecycle.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","71","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0049-shared-validation-and-jdbc-execution.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\ADR-REGISTER.md","72","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-0050-application-metadata-validation-and-utilities.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\decisions\README.md","11","Generated documents must retain this label as text but remove the .md hyperlink.","ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\Build-CI-and-Release-Guide.md","50","Generated documents must retain this label as text but remove the .md hyperlink.","../release/Final-Release-Checklist.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","13","Generated documents must retain this label as text but remove the .md hyperlink.","repository-structure.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","14","Generated documents must retain this label as text but remove the .md hyperlink.","local-build-test-run.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","15","Generated documents must retain this label as text but remove the .md hyperlink.","Java-Quality-Guide.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","16","Generated documents must retain this label as text but remove the .md hyperlink.","dependency-management.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","17","Generated documents must retain this label as text but remove the .md hyperlink.","Build-CI-and-Release-Guide.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","18","Generated documents must retain this label as text but remove the .md hyperlink.","release-and-versioning.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","22","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-a-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","23","Generated documents must retain this label as text but remove the .md hyperlink.","../reference/shared-validation-and-jdbc-reference.md"
